"id","OUTLET_NAME","address","STREET_STATE","STREET_PCODE","STREET_SUBURB","OPEN_HOUR_M","CLOSE_HOUR_M","WEEKENDS","EVENINGS"
3454,"For Care"," BIRKDALE 4159 QLD","QLD",4159,"BIRKDALE","0500","2030","TRUE","TRUE"
3455,"Bedingfeld Lodge"," PINJARRA 6208 WA","WA",6208,"PINJARRA","0700","2030","TRUE","TRUE"
3456,"Wyanga Aboriginal Aged Care Program"," Redfern 2016 NSW","NSW",2016,"Redfern","0800","1630","TRUE","TRUE"
3457,"Centacare Enoggera"," ENOGGERA 4051 QLD","QLD",4051,"ENOGGERA",NaN,NaN,"TRUE","TRUE"
3458,"YNA Your Nursing Agency Cairns"," Cairns City 4870 QLD","QLD",4870,"Cairns City","0500","1800","TRUE","TRUE"
3460,"Share And Care Community Services Group Inc - Home Support Services"," NORTHAM 6401 WA","WA",6401,"NORTHAM",NaN,NaN,"TRUE","TRUE"
3461,"HammondCare At Home - Far West NSW"," BROKEN HILL 2880 NSW","NSW",2880,"BROKEN HILL","0700","1900","TRUE","TRUE"
3463,"Home Care Assistance Sunshine Coast and Wide Bay"," CALOUNDRA 4551 QLD","QLD",4551,"CALOUNDRA","0500","2030","TRUE","TRUE"
3464,"1300 698 693 Home Nursing Group Pty Ltd -Tamworth"," TAMWORTH 2340 NSW","NSW",2340,"TAMWORTH","0500","2030","TRUE","TRUE"
3465,"John Paul Village"," HEATHCOTE 2233 NSW","NSW",2233,"HEATHCOTE",NaN,NaN,"TRUE","TRUE"
3470,"Baldwin Living HomeServe (Maroubra)"," MAROUBRA 2035 NSW","NSW",2035,"MAROUBRA","0900","1700","TRUE","TRUE"
3475,"Silver Chain Wheatbelt"," Osborne Park 6017 WA","WA",6017,"Osborne Park","0500","2030","TRUE","TRUE"
3476,"Home Instead Senior Care Wollongong"," SHELLHARBOUR CITY CENTRE 2529 NSW","NSW",2529,"SHELLHARBOUR CITY CENTRE","0500","2030","TRUE","TRUE"
3477,"ACH Group Mercy Health"," MILE END 5031 SA","SA",5031,"MILE END",NaN,NaN,"TRUE","TRUE"
3478,"Co-Ordinated Support Services Fitzroy"," ROCKHAMPTON CITY 4700 QLD","QLD",4700,"ROCKHAMPTON CITY","0830","1630","TRUE","TRUE"
3481,"Home Care Nurses Australia - West Moreton"," MOOGERAH 4309 QLD","QLD",4309,"MOOGERAH","0800","1800","TRUE","TRUE"
3489,"Albany Community Care Centre"," SPENCER PARK 6330 WA","WA",6330,"SPENCER PARK","0700","2000","TRUE","TRUE"
3491,"The Care List NSW"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0900","1800","TRUE","TRUE"
3494,"Wowan/Dululu Multi Purpose Centre"," WOWAN 4702 QLD","QLD",4702,"WOWAN",NaN,NaN,"TRUE","TRUE"
3497,"Just Better Care Home Care Packages"," CURRIMUNDI 4551 QLD","QLD",4551,"CURRIMUNDI","0600","2030","TRUE","TRUE"
3498,"Avida Care (IPLO)"," COOROIBAH 4565 QLD","QLD",4565,"COOROIBAH","0600","2030","TRUE","TRUE"
3499,"Southern Cross Home Care North West 1"," SOMERSET 7322 TAS","TAS",7322,"SOMERSET",NaN,NaN,"TRUE","TRUE"
3503,"IPC Health Aged Care Services"," ST ALBANS 3021 VIC","VIC",3021,"ST ALBANS","0830","1700","TRUE","TRUE"
3506,"Australian Unity Home Care Service - Burwood"," BURWOOD 2134 NSW","NSW",2134,"BURWOOD","0600","2000","TRUE","TRUE"
3507,"Diversicare - Sunshine Coast"," CALOUNDRA 4551 QLD","QLD",4551,"CALOUNDRA",NaN,NaN,"TRUE","TRUE"
3508,"Southern Cross Care - Home Care - Inner West"," MERRYLANDS WEST 2160 NSW","NSW",2160,"MERRYLANDS WEST","0600","2030","TRUE","TRUE"
3509,"Newcastle Home Care"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0830","1800","TRUE","TRUE"
3512,"Just Better Care Macarthur"," CAMPBELLTOWN 2560 NSW","NSW",2560,"CAMPBELLTOWN","0700","2030","TRUE","TRUE"
3513,"Australian Unity Home Care Service - Bega"," BEGA 2550 NSW","NSW",2550,"BEGA","0600","2000","TRUE","TRUE"
3517,"CRANES Community Support Programs -  Grafton/Prince Street"," GRAFTON 2460 NSW","NSW",2460,"GRAFTON","0600","2000","TRUE","TRUE"
3518,"Envigor Ipswich East"," BRENDALE 4500 QLD","QLD",4500,"BRENDALE","0600","2000","TRUE","TRUE"
3520,"Australian Unity Home Care Service - Kandos/Rylstone"," Bathurst 2795 NSW","NSW",2795,"Bathurst","0600","2000","TRUE","TRUE"
3523,"Calvary Community Care Gippsland"," MORWELL 3840 VIC","VIC",3840,"MORWELL","0500","2030","TRUE","TRUE"
3526,"Star Health SouthPort"," SOUTH MELBOURNE 3205 VIC","VIC",3205,"SOUTH MELBOURNE","0800","1730","TRUE","TRUE"
3529,"Silver Chain South West"," Osborne Park 6017 WA","WA",6017,"Osborne Park","0500","2030","TRUE","TRUE"
3531,"Yarrabee"," BALLINA 2478 NSW","NSW",2478,"BALLINA",NaN,NaN,"TRUE","TRUE"
3534,"Bannister In Home Care"," SURRY HILLS 2010 NSW","NSW",2010,"SURRY HILLS","0700","1800","TRUE","TRUE"
3537,"AnglicareSA Home Care West"," KILKENNY 5009 SA","SA",5009,"KILKENNY","0730","2030","TRUE","TRUE"
3538,"Endeavour Foundation Aged Care Service"," Cannon Hill 4170 QLD","QLD",4170,"Cannon Hill",NaN,NaN,"TRUE","TRUE"
3540,"GoCo Moree"," NARRABRI 2390 NSW","NSW",2390,"NARRABRI",NaN,NaN,"TRUE","TRUE"
3543,"Blue Haven Care"," Kiama 2533 NSW","NSW",2533,"Kiama","0630","1900","TRUE","TRUE"
3544,"Nextt - South Australia"," EASTWOOD 5063 SA","SA",5063,"EASTWOOD",NaN,NaN,"TRUE","TRUE"
3545,"Australian Unity Home Care Service - Blacktown/Parramatta"," Parramatta 2150 NSW","NSW",2150,"Parramatta","0600","2000","TRUE","TRUE"
3546,"Australian Unity Home Care Service - Narromine"," Narromine 2821 NSW","NSW",2821,"Narromine","0600","2000","TRUE","TRUE"
3553,"St Vincent's Care Services Eastern Melbourne Home Care"," EAST MELBOURNE 3002 VIC","VIC",3002,"EAST MELBOURNE","0600","2030","TRUE","TRUE"
3555,"UPA Home Care North Coast"," ALSTONVILLE 2477 NSW","NSW",2477,"ALSTONVILLE","0700","1900","TRUE","TRUE"
3557,"Gapuwiyak Aged and Disability Service"," Gapuwiyak 880 NT","NT",880,"Gapuwiyak",NaN,NaN,"TRUE","TRUE"
3558,"Focused Care"," LANDSDALE 6065 WA","WA",6065,"LANDSDALE","0800","2000","TRUE","TRUE"
3560,"Midjum Cottage"," GWYNNEVILLE 2500 NSW","NSW",2500,"GWYNNEVILLE",NaN,NaN,"TRUE","TRUE"
3561,"Absolute Home Care"," Canberra 2602 ACT","ACT",2602,"Canberra","0600","2000","TRUE","TRUE"
3562,"Kalwun Aged Care Project"," Bonogin 4213 QLD","QLD",4213,"Bonogin",NaN,NaN,"TRUE","TRUE"
3563,"1300 698 693 Home Nursing Group Pty Ltd - Port Macquarie"," PORT MACQUARIE 2444 NSW","NSW",2444,"PORT MACQUARIE","0500","2030","TRUE","TRUE"
3565,"integratedliving - Central Coast"," NEWCASTLE 2300 NSW","NSW",2300,"NEWCASTLE","0600","2000","TRUE","TRUE"
3566,"UPA Sydney North Community Care Packages"," WAHROONGA 2076 NSW","NSW",2076,"WAHROONGA","0700","1900","TRUE","TRUE"
3567,"Vasey RSL Care Home Care (North)"," HAWTHORN 3122 VIC","VIC",3122,"HAWTHORN","0800","1800","TRUE","TRUE"
3568,"Country Health Connect - Ceduna District Community Health Service"," CEDUNA 5690 SA","SA",5690,"CEDUNA","0830","1730","TRUE","TRUE"
3570,"Rose Aged Care Service Pty Ltd"," BLACKTOWN 2148 NSW","NSW",2148,"BLACKTOWN","0700","2030","TRUE","TRUE"
3576,"integratedliving West Moreton"," NEWCASTLE 2300 NSW","NSW",2300,"NEWCASTLE","0600","2000","TRUE","TRUE"
3580,"Aged Care Packages NSW"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0900","1800","TRUE","TRUE"
3581,"Australian Unity Home Care Service - Aboriginal Home Care - Bourke"," BOURKE 2840 NSW","NSW",2840,"BOURKE","0600","2000","TRUE","TRUE"
3582,"Finke Home Care"," THE GAP 870 NT","NT",870,"THE GAP",NaN,NaN,"TRUE","TRUE"
3584,"The Abbey"," Jamberoo 2533 NSW","NSW",2533,"Jamberoo",NaN,NaN,"TRUE","TRUE"
3587,"Australian Unity Home Care Service - Inverell"," INVERELL 2360 NSW","NSW",2360,"INVERELL","0600","2000","TRUE","TRUE"
3588,"Cessnock Home Care and Support Services"," CESSNOCK 2325 NSW","NSW",2325,"CESSNOCK",NaN,NaN,"TRUE","TRUE"
3589,"LiveBetter Community Services - Broken Hill"," BROKEN HILL 2880 NSW","NSW",2880,"BROKEN HILL","0500","2030","TRUE","TRUE"
3592,"ComLink Townsville - CHSP"," Townsville 4810 QLD","QLD",4810,"Townsville","0600","1800","TRUE","TRUE"
3593,"Goodooga Health Service"," GOODOOGA 2838 NSW","NSW",2838,"GOODOOGA",NaN,NaN,"TRUE","TRUE"
3595,"A Lifetime Connect - Coffs Harbour"," COFFS HARBOUR 2450 NSW","NSW",2450,"COFFS HARBOUR",NaN,NaN,"TRUE","TRUE"
3598,"Centacare Beaudesert"," BEAUDESERT 4285 QLD","QLD",4285,"BEAUDESERT","0600","1800","TRUE","TRUE"
3599,"The Salvation Army - Adult Services - Community Aged Care Program - Northern Office"," ABBOTSFORD 3067 VIC","VIC",3067,"ABBOTSFORD","0800","1630","TRUE","TRUE"
3600,"Right at Home Southern NSW"," WAGGA WAGGA 2650 NSW","NSW",2650,"WAGGA WAGGA","0500","2030","TRUE","TRUE"
3602,"Flexi Care Inc. Home Care Packages"," MANSFIELD 4122 QLD","QLD",4122,"MANSFIELD",NaN,NaN,"TRUE","TRUE"
3604,"Belconnen Community Service Inc"," BELCONNEN 2617 ACT","ACT",2617,"BELCONNEN","0700","2030","TRUE","TRUE"
3606,"Z - Australian Unity Home Services - Central Coast NSW"," BATEAU BAY 2261 NSW","NSW",2261,"BATEAU BAY",NaN,NaN,"TRUE","TRUE"
3607,"The District Nurses"," MOONAH 7009 TAS","TAS",7009,"MOONAH","0700","2030","TRUE","TRUE"
3608,"annecto - Inner West Sydney NSW"," GLEBE 2037 NSW","NSW",2037,"GLEBE","0900","1700","TRUE","TRUE"
3611,"Care Forward - North"," RIVERSIDE 7250 TAS","TAS",7250,"RIVERSIDE","0830","1630","TRUE","TRUE"
3612,"ARC Community Care"," NEWSTEAD 7250 TAS","TAS",7250,"NEWSTEAD","0500","2030","TRUE","TRUE"
3622,"NSW - KinCare - Central Coast"," BELLA VISTA 2153 NSW","NSW",2153,"BELLA VISTA","0600","2000","TRUE","TRUE"
3626,"Pinnacle Community Services - Temora"," TEMORA 2666 NSW","NSW",2666,"TEMORA","0600","1800","TRUE","TRUE"
3629,"BaptistCare - Murrumbidgee"," WAGGA WAGGA 2650 NSW","NSW",2650,"WAGGA WAGGA","0630","2030","TRUE","TRUE"
3633,"Focal Community Services, Ipswich"," NORTH IPSWICH 4305 QLD","QLD",4305,"NORTH IPSWICH",NaN,NaN,"TRUE","TRUE"
3634,"Wesley Mission Victoria Northern Region"," COBURG 3058 VIC","VIC",3058,"COBURG","0700","2030","TRUE","TRUE"
3637,"integratedliving - Southern Highlands"," NEWCASTLE 2300 NSW","NSW",2300,"NEWCASTLE","0600","2000","TRUE","TRUE"
3640,"Merri Health Home Care Packages - In Good Hands"," GLENROY 3046 VIC","VIC",3046,"GLENROY","0900","1700","TRUE","TRUE"
3641,"Anthem Hornsby"," HORNSBY 2077 NSW","NSW",2077,"HORNSBY",NaN,NaN,"TRUE","TRUE"
3647,"Ampilatwatja"," AMPILATWATJA 872 NT","NT",872,"AMPILATWATJA",NaN,NaN,"TRUE","TRUE"
3648,"Southern Cross Home Care North 1"," Low Head 7253 TAS","TAS",7253,"Low Head","0700","1900","TRUE","TRUE"
3649,"Laramba Aged and Disability Services"," Laramba Community 872 NT","NT",872,"Laramba Community",NaN,NaN,"TRUE","TRUE"
3650,"Tend Care Pty Ltd"," Scoresby 3179 VIC","VIC",3179,"Scoresby","0600","2000","TRUE","TRUE"
3653,"integratedliving - Far North QLD"," NEWCASTLE 2300 NSW","NSW",2300,"NEWCASTLE","0600","2000","TRUE","TRUE"
3654,"Orana H"," KINGAROY 4610 QLD","QLD",4610,"KINGAROY","0600","2000","TRUE","TRUE"
3655,"Community Options Inc."," GRIFFITH 2603 ACT","ACT",2603,"GRIFFITH",NaN,NaN,"TRUE","TRUE"
3656,"Australian Unity Home Care Service - Toowoomba"," BRISBANE CITY 4000 QLD","QLD",4000,"BRISBANE CITY","0600","2030","TRUE","TRUE"
3661,"Elderly Home Care Solutions - Rockdale"," CLOVELLY 2031 NSW","NSW",2031,"CLOVELLY","0600","2030","TRUE","TRUE"
3662,"Wagga Wagga Meals on Wheels"," WAGGA WAGGA 2650 NSW","NSW",2650,"WAGGA WAGGA",NaN,NaN,"TRUE","TRUE"
3666,"Suncare Community Services - West Morton"," MAROOCHYDORE 4558 QLD","QLD",4558,"MAROOCHYDORE","0600","2000","TRUE","TRUE"
3668,"VIC - KinCare - Loddon Mallee Region"," NOTTING HILL 3168 VIC","VIC",3168,"NOTTING HILL","0600","2000","TRUE","TRUE"
3669,"integratedliving - South West Queensland"," NEWCASTLE 2300 NSW","NSW",2300,"NEWCASTLE","0600","2000","TRUE","TRUE"
3675,"Southern Region Each Service"," CARRUM DOWNS 3201 VIC","VIC",3201,"CARRUM DOWNS",NaN,NaN,"TRUE","TRUE"
3676,"HCA Home (Vic) No hidden costs"," Melbourne 3004 VIC","VIC",3004,"Melbourne","0600","2030","TRUE","TRUE"
3679,"Western District Health Service Home Care Packages"," HAMILTON 3300 VIC","VIC",3300,"HAMILTON",NaN,NaN,"TRUE","TRUE"
3680,"Country Health Connect - Southern Fleurieu Community Health Service"," Victor Harbour 5211 SA","SA",5211,"Victor Harbour","0830","1700","TRUE","TRUE"
3683,"ECH Home Services West SA"," KIDMAN PARK 5025 SA","SA",5025,"KIDMAN PARK","0500","2030","TRUE","TRUE"
3684,"Australian Unity Home Care Service - Cootamundra"," WAGGA WAGGA 2650 NSW","NSW",2650,"WAGGA WAGGA","0600","2000","TRUE","TRUE"
3685,"Australian Unity Home Care Service - Aboriginal Home Care - Port Macquarie"," COOLANGATTA 4225 QLD","QLD",4225,"COOLANGATTA","0600","2000","TRUE","TRUE"
3686,"Envigor Central Queensland"," BRENDALE 4500 QLD","QLD",4500,"BRENDALE",NaN,NaN,"TRUE","TRUE"
3687,"QLD - KinCare - South Coast Queensland"," MURARRIE 4172 QLD","QLD",4172,"MURARRIE","0600","2000","TRUE","TRUE"
3688,"CIMAS Nursing Service"," EAST IPSWICH 4305 QLD","QLD",4305,"EAST IPSWICH","0700","2030","TRUE","TRUE"
3689,"Zion Gympie"," GYMPIE 4570 QLD","QLD",4570,"GYMPIE","0600","2000","TRUE","TRUE"
3692,"KNC St Ives"," ST IVES 2075 NSW","NSW",2075,"ST IVES","0830","1700","TRUE","TRUE"
3693,"Elderly Australian Chinese Homes Co-Op"," CROYDON 2132 NSW","NSW",2132,"CROYDON",NaN,NaN,"TRUE","TRUE"
3695,"Excelcare Australia  - Rockhampton"," ROCKHAMPTON 4700 QLD","QLD",4700,"ROCKHAMPTON",NaN,NaN,"TRUE","TRUE"
3697,"Goodwin Home Care Packages Southern Highlands"," QUEANBEYAN 2620 NSW","NSW",2620,"QUEANBEYAN",NaN,NaN,"TRUE","TRUE"
3699,"Star Community Services LTD"," CLEVELAND 4163 QLD","QLD",4163,"CLEVELAND","0630","2030","TRUE","TRUE"
3701,"Freedom Aged Care Rochedale"," Rochedale South 4123 QLD","QLD",4123,"Rochedale South","0500","2030","TRUE","TRUE"
3704,"Ikuntji Home Care"," HACKETT 2602 ACT","ACT",2602,"HACKETT",NaN,NaN,"TRUE","TRUE"
3711,"Australian Unity Home Care Service - Greater Geelong"," BALLARAT CENTRAL 3350 VIC","VIC",3350,"BALLARAT CENTRAL","0600","2030","TRUE","TRUE"
3712,"Acacia Living Group South East Home Care"," MEADOW SPRINGS 6210 WA","WA",6210,"MEADOW SPRINGS","0700","2000","TRUE","TRUE"
3714,"integratedliving Yorke Lower North Barossa"," NEWCASTLE 2300 NSW","NSW",2300,"NEWCASTLE","0600","2000","TRUE","TRUE"
3716,"Just Better Care Inner West"," ST PETERS 2044 NSW","NSW",2044,"ST PETERS","0600","2030","TRUE","TRUE"
3720,"Staffing OptionS for Community Services - North Coast"," MAROOCHYDORE 4558 QLD","QLD",4558,"MAROOCHYDORE","0500","2030","TRUE","TRUE"
3723,"EACH Macleay Valley"," PORT MACQUARIE 2444 NSW","NSW",2444,"PORT MACQUARIE","0600","2030","TRUE","TRUE"
3724,"1300 698 693 Home Nursing Group Pty Ltd - Armidale"," ARMIDALE 2350 NSW","NSW",2350,"ARMIDALE","0500","2030","TRUE","TRUE"
3726,"Wynyard Care Centre"," WYNYARD 7325 TAS","TAS",7325,"WYNYARD","0600","1800","TRUE","TRUE"
3727,"Tabeel"," LAIDLEY 4341 QLD","QLD",4341,"LAIDLEY","0600","2000","TRUE","TRUE"
3728,"Australian Unity Home Care Service - Hay"," Hay 2711 NSW","NSW",2711,"Hay","0600","2000","TRUE","TRUE"
3730,"Wesley Mission Queensland  (Pine Rivers)"," Chermside 4032 QLD","QLD",4032,"Chermside","0600","2030","TRUE","TRUE"
3731,"Finncare Logan River Valley"," THORNLANDS 4164 QLD","QLD",4164,"THORNLANDS",NaN,NaN,"TRUE","TRUE"
3732,"Juniper Home Care - Level 4 South West Metro"," BENTLEY 6102 WA","WA",6102,"BENTLEY","0600","2030","TRUE","TRUE"
3733,"Mallacoota District Health and Support Service Inc 1"," MALLACOOTA 3892 VIC","VIC",3892,"MALLACOOTA","0800","1800","TRUE","TRUE"
3736,"Home Instead Senior Care Newcastle"," ETTALONG BEACH 2257 NSW","NSW",2257,"ETTALONG BEACH","0500","2030","TRUE","TRUE"
3740,"Bethanie Community Care - South West"," BUNBURY 6230 WA","WA",6230,"BUNBURY","0500","2030","TRUE","TRUE"
3745,"Community First HCP Albany"," ALBANY 6330 WA","WA",6330,"ALBANY","0800","1900","TRUE","TRUE"
3747,"ACCA - Chinese Home Care Packages"," SURRY HILLS 2010 NSW","NSW",2010,"SURRY HILLS",NaN,NaN,"TRUE","TRUE"
3748,"South Brisbane"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0830","1800","TRUE","TRUE"
3749,"Suncare Community Services (Hervey Bay)"," PIALBA 4655 QLD","QLD",4655,"PIALBA","0600","2000","TRUE","TRUE"
3750,"Mackay Yamadi Lera Yumi Meta Assoc Inc"," MACKAY 4740 QLD","QLD",4740,"MACKAY",NaN,NaN,"TRUE","TRUE"
3754,"Newlake Health Services"," THORNTON 2322 NSW","NSW",2322,"THORNTON","0500","2030","TRUE","TRUE"
3756,"Acacia Living Group South West Home Care"," BUNBURY 6230 WA","WA",6230,"BUNBURY","0700","2000","TRUE","TRUE"
3757,"KADS /TCS Tamworth"," TAMWORTH 2340 NSW","NSW",2340,"TAMWORTH","0800","1800","TRUE","FALSE"
3758,"CentacareCQ - Bundaberg Region"," BUNDABERG WEST 4670 QLD","QLD",4670,"BUNDABERG WEST","0700","1700","TRUE","TRUE"
3760,"Jack Towney Aboriginal Hostel Home Care Packages"," GILGANDRA 2827 NSW","NSW",2827,"GILGANDRA",NaN,NaN,"TRUE","TRUE"
3765,"Flexi Care Inc."," MANSFIELD 4122 QLD","QLD",4122,"MANSFIELD","0600","2030","TRUE","TRUE"
3768,"IUIH Home Support Logan River Valley (Indigenous Services Only)"," INALA 4077 QLD","QLD",4077,"INALA",NaN,NaN,"TRUE","TRUE"
3769,"Southern Cross Home Care North"," Low Head 7253 TAS","TAS",7253,"Low Head","0700","1900","TRUE","TRUE"
3772,"Hinterland Community Care Inc"," DYSART 4745 QLD","QLD",4745,"DYSART",NaN,NaN,"TRUE","TRUE"
3773,"Life Without Barriers Home Care Packages Program - Darling Downs/South West Region Queensland"," TOOWOOMBA CITY 4350 QLD","QLD",4350,"TOOWOOMBA CITY",NaN,NaN,"TRUE","TRUE"
3774,"Alzheimers Qld - HCP West Moreton"," EAST IPSWICH 4305 QLD","QLD",4305,"EAST IPSWICH","0600","2030","TRUE","TRUE"
3775,"Bungree Aboriginal Association - Home Care Packages"," TUGGERAH 2259 NSW","NSW",2259,"TUGGERAH",NaN,NaN,"TRUE","TRUE"
3778,"Churches of Christ Care Community Care - Wide Bay (Bundaberg and Gin Gin)"," BUNDABERG 4670 QLD","QLD",4670,"BUNDABERG","0630","2030","TRUE","TRUE"
3780,"Just Domestic Cleaning and Gardening Southern Metro"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0830","1800","TRUE","TRUE"
3784,"Freedom Aged Care Redland Bay"," Redland Bay 4165 QLD","QLD",4165,"Redland Bay","0500","2030","TRUE","TRUE"
3785,"CarePilot call us on 1300 108 481"," RANDWICK 2031 NSW","NSW",2031,"RANDWICK","0600","2030","TRUE","TRUE"
3786,"Western Sydney Home Care Packages"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0830","1800","TRUE","TRUE"
3787,"Australian Unity Home Care Service - Young"," PARKES 2870 NSW","NSW",2870,"PARKES","0600","2000","TRUE","TRUE"
3789,"Diversicare - Brisbane South"," WEST END 4101 QLD","QLD",4101,"WEST END","0600","2000","TRUE","TRUE"
3790,"BallyCara HomeCare Cabool"," SCARBOROUGH 4020 QLD","QLD",4020,"SCARBOROUGH","0600","1800","TRUE","TRUE"
3793,"Villa Maria Catholic Homes- Community Services - Home Care - Hume"," SHEPPARTON 3630 VIC","VIC",3630,"SHEPPARTON",NaN,NaN,"TRUE","TRUE"
3796,"Urgent Extension Period Arrangement"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0800","1830","TRUE","TRUE"
3797,"BCA Home Care Services"," AYR 4807 QLD","QLD",4807,"AYR","0900","1600","TRUE","TRUE"
3800,"Eldercare Home Care Yorke Peninsula"," MAITLAND 5573 SA","SA",5573,"MAITLAND",NaN,NaN,"TRUE","TRUE"
3802,"Candice Care Inc. VIC"," GOLDEN BEACH 4551 QLD","QLD",4551,"GOLDEN BEACH","0500","2030","TRUE","TRUE"
3803,"CSS Wide Bay"," BUNDABERG WEST 4670 QLD","QLD",4670,"BUNDABERG WEST","0830","1630","TRUE","TRUE"
3804,"NSW - KinCare - Hunter Region"," BELLA VISTA 2153 NSW","NSW",2153,"BELLA VISTA","0600","2000","TRUE","TRUE"
3806,"RSL LifeCare at Home - South Coast Qld"," TWEED HEADS 2485 NSW","NSW",2485,"TWEED HEADS","0600","2000","TRUE","TRUE"
3807,"Cypress View Lodge"," COLEAMBALLY 2707 NSW","NSW",2707,"COLEAMBALLY","0630","2030","TRUE","FALSE"
3808,"Baldwin Living Spring Gardens"," DINGLEY VILLAGE 3172 VIC","VIC",3172,"DINGLEY VILLAGE","0900","1700","TRUE","TRUE"
3812,"Low fees Home Care Package Provider"," MOSMAN 2088 NSW","NSW",2088,"MOSMAN","0800","1830","TRUE","TRUE"
3813,"Samarinda Ashburton Aged Services Inc"," ASHBURTON 3147 VIC","VIC",3147,"ASHBURTON","0600","2000","TRUE","TRUE"
3818,"Focal Community Services, Sherwood"," SHERWOOD 4075 QLD","QLD",4075,"SHERWOOD",NaN,NaN,"TRUE","TRUE"
3821,"annecto - QLD"," CALOUNDRA 4551 QLD","QLD",4551,"CALOUNDRA","0900","1700","TRUE","TRUE"
3822,"Murravale Aged Care Facility"," MURRURUNDI 2338 NSW","NSW",2338,"MURRURUNDI",NaN,NaN,"TRUE","TRUE"
3824,"My Care Solution"," TRINITY GARDENS 5068 SA","SA",5068,"TRINITY GARDENS","0500","2030","TRUE","TRUE"
3825,"1800 242 696 - Latrobe Community Health Service - Home Care Packages - Loddon Mallee"," BALLARAT CENTRAL 3350 VIC","VIC",3350,"BALLARAT CENTRAL","0830","1800","TRUE","TRUE"
3826,"Valmar Tumut & Districts Aged Assistance Services"," TUMUT 2720 NSW","NSW",2720,"TUMUT","0830","1600","TRUE","TRUE"
3828,"Biripi Aged & Community Care - Home Care Packages"," TAREE SOUTH 2430 NSW","NSW",2430,"TAREE SOUTH",NaN,NaN,"TRUE","TRUE"
3829,"Envigor Gold Coast North"," BRENDALE 4500 QLD","QLD",4500,"BRENDALE","0600","2000","TRUE","TRUE"
3833,"Lifebridge Australia Ltd - CHSP"," KINGSCLIFF 2487 NSW","NSW",2487,"KINGSCLIFF","0600","1800","TRUE","TRUE"
3835,"Churches Of Christ Care Community Care - Brisbane"," KEPERRA 4054 QLD","QLD",4054,"KEPERRA","0630","2030","TRUE","TRUE"
3836,"Abel Tasman Home Care - WESTERN SYDNEY REGION"," CHESTER HILL 2162 NSW","NSW",2162,"CHESTER HILL",NaN,NaN,"TRUE","TRUE"
3842,"Australian Unity Home Care Service - Bowral"," BOWRAL 2576 NSW","NSW",2576,"BOWRAL","0600","2000","TRUE","TRUE"
3845,"Country Health Connect - Coober Pedy Home Care Packages"," COOBER PEDY 5723 SA","SA",5723,"COOBER PEDY",NaN,NaN,"TRUE","TRUE"
3848,"Diversicare - Logan River Valley"," WEST END 4101 QLD","QLD",4101,"WEST END",NaN,NaN,"TRUE","TRUE"
3850,"South Eastern Nursing & Home Care Assoc"," SORELL 7172 TAS","TAS",7172,"SORELL","0830","1630","TRUE","TRUE"
3851,"Toowoomba Qld"," WILSONTON HEIGHTS 4350 QLD","QLD",4350,"WILSONTON HEIGHTS","0800","1800","TRUE","TRUE"
3852,"Carers ACT Home Care Package"," HOLT 2615 ACT","ACT",2615,"HOLT","0500","2030","TRUE","TRUE"
3853,"Corryong Health"," CORRYONG 3707 VIC","VIC",3707,"CORRYONG","0800","1830","TRUE","TRUE"
3854,"AQ Toowoomba Multiservice Centre"," TOOWOOMBA 4350 QLD","QLD",4350,"TOOWOOMBA",NaN,NaN,"TRUE","TRUE"
3857,"Churches of Christ Queensland"," Kenmore 4069 QLD","QLD",4069,"Kenmore",NaN,NaN,"TRUE","TRUE"
3858,"Home Care Nurses Australia - Brisbane South"," MOOGERAH 4309 QLD","QLD",4309,"MOOGERAH","0800","1800","TRUE","TRUE"
3860,"Envigor Brisbane North West"," BRENDALE 4500 QLD","QLD",4500,"BRENDALE","0600","2000","TRUE","TRUE"
3866,"LiveBetter Community Services (formerly CareWest) - Mudgee"," MUDGEE 2850 NSW","NSW",2850,"MUDGEE","0500","2030","TRUE","TRUE"
3867,"Northern Rivers NSW"," MONALTRIE 2480 NSW","NSW",2480,"MONALTRIE","0800","1800","TRUE","TRUE"
3868,"KNC Berowra"," Berowra 2081 NSW","NSW",2081,"Berowra","0830","1700","TRUE","TRUE"
3870,"Darling Downs Hospital and Health Service Community Care -Mt Lofty Home Care Packages"," Toowoomba 4350 QLD","QLD",4350,"Toowoomba",NaN,NaN,"TRUE","TRUE"
3871,"Simply Helping Gippsland Home Care Packages"," LYNBROOK 3975 VIC","VIC",3975,"LYNBROOK","0600","2000","TRUE","TRUE"
