"","id","OUTLET_NAME","address","STREET_STATE","STREET_PCODE","STREET_SUBURB","OPEN_HOUR","CLOSE_HOUR","WEEKENDS","EVENINGS","dementia","reable","respite","terminal","mental_health","WEBSITE","MAIN_EMAIL","MAIN_PHONE","PUB_HOLIDAYS","lat","lng"
"1632",1632,"Australian Unity Home Care Service Bowral","44 BOWRAL Street, BOWRAL, 2576, NSW","NSW",2576,"BOWRAL","06:00","20:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://australianunity.com.au/home-services","customercare@australianunity.com.au","+611300160170",TRUE,-34.4823762,150.4153895
"1633",1633,"Country Health Connect Coober Pedy Home Care Packages","89 McDougall Street, COOBER PEDY, 5723, SA","SA",5723,"COOBER PEDY","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","https://www.countryhealthconnect.sa.gov.au","countryhealthconnect@sa.gov.au","+611800944912",TRUE,-28.7292604,135.2993862
"1634",1634,"South Eastern Nursing Home Care Assoc","57 COLE Street, SORELL, 7172, TAS","TAS",7172,"SORELL","08:30","16:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","mail@secommunitycare.com.au","+610362691200",TRUE,-42.7806507,147.5600549
"1635",1635,"Toowoomba ","15 EDZILL Street, WILSONTON HEIGHTS, 4350, QLD","QLD",4350,"WILSONTON HEIGHTS","08:00","18:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","","jessica@mcsnsw.com.au","+610407111036",TRUE,-27.5372226,151.9278101
"1636",1636,"Carers Home Care Package","80 BEAUREPAIRE Crescent, HOLT, 2615, ACT","ACT",2615,"HOLT","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","","tracey.gullo@carersact.org.au","+610262969900",TRUE,-35.2228173,149.0123112
"1637",1637,"Corryong Health","Kiell Street, CORRYONG, 3707, VIC","VIC",3707,"CORRYONG","08:00","18:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.corryonghealth.org.au","homecare@corryonghealth.org.au","+610260763200",TRUE,-36.1977161,147.9028833
"1638",1638,"AQ Toowoomba Multiservice Centre","8 Buckland Street, TOOWOOMBA, 4350, QLD","QLD",4350,"TOOWOOMBA","NaN","NaN",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","","twbadmin@alzheimersonline.org","+610746352966",TRUE,-27.5785714,151.9355772
"1639",1639,"Churches of Christ Queensland","41 Brookfield Road Street, KENMORE, 4069, QLD","QLD",4069,"KENMORE","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.cofc.com.au/care","rebecca.rodrigues@cofcqld.com.au","+610733631892",TRUE,-27.5052405,152.9358672
"1640",1640,"LiveBetter Community Services formerly CareWest Mudgee","13 OPORTO Road, MUDGEE, 2850, NSW","NSW",2850,"MUDGEE","05:00","20:30",TRUE,TRUE,"dementia","reablement","FALSE","FALSE","FALSE","http://www.livebetter.org.au","info@livebetter.org.au","+611800580580",TRUE,-32.6081981,149.58213
"1641",1641,"Northern Rivers ","103 SKYLINE Road  South, MONALTRIE, 2480, NSW","NSW",2480,"MONALTRIE","08:00","18:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","","jonny@mcsnsw.com.au","+610429377780",TRUE,-28.860383,153.3151197
"1642",1642,"KNC Berowra","1 Turner Road, BEROWRA, 2081, NSW","NSW",2081,"BEROWRA","08:30","17:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.knc.org.au","office01@knc.org.au","+610299884966",TRUE,-33.6130774,151.1383415
"1643",1643,"Darling Downs Hospital and Health Service Community Care Mt Lofty Home Care Packages","1-49 Tor Street, TOOWOOMBA, 4350, QLD","QLD",4350,"TOOWOOMBA","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","caroline.shallick@health.qld.gov.au","+610746998863",TRUE,-27.5301402,151.9320494
"1644",1644,"Simply Helping Gippsland Home Care Packages","13 SEDGWICK Court, LYNBROOK, 3975, VIC","VIC",3975,"LYNBROOK","06:00","20:00",TRUE,TRUE,"dementia","FALSE","respite","FALSE","FALSE","","gippslandsandw@simplyhelping.com.au","+610397994676",TRUE,-38.0578618,145.2597692
"1645",1645,"BBCR Bay And Basin Community Resources","16 SANCTUARY POINT Road, SANCTUARY POINT, 2540, NSW","NSW",2540,"SANCTUARY POINT","06:00","20:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","FALSE","","jteamleader@bbcri.com.au","+610244433434",TRUE,-35.1011137,150.6340659
"1646",1646,"Churches Of Christ Care Community Care Hervey Bay","130 Pantlins Lane, URRAWEEN, 4655, QLD","QLD",4655,"URRAWEEN","06:30","20:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.cofc.com.au/homecare/help-in-3-steps-its-that-easy","cacbusinesssupport@cofcqld.com.au","+610741248985",TRUE,-25.2941436,152.8135764
"1647",1647,"Christian Home Care","14 PANFIELD Avenue, RINGWOOD, 3134, VIC","VIC",3134,"RINGWOOD","08:00","18:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","","anca@christianhomecare.com.au","+610388223567",TRUE,-37.797491,145.239219
"1648",1648,"Ozcare Brisbane North","113 KITTYHAWK Drive, CHERMSIDE, 4032, QLD","QLD",4032,"CHERMSIDE","06:00","18:00",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","https://www.ozcare.org.au/aged-care/home-care/","admin.chermside@ozcare.org.au","+611800692273",TRUE,-27.3804895,153.0350841
"1649",1649,"Churches of Christ Community Care Warwick Stanthorpe","52 KING Street, WARWICK, 4370, QLD","QLD",4370,"WARWICK","06:30","20:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.cofc.com.au/homecare/help-in-3-steps-its-that-easy","cacbusinesssupport@cofcqld.com.au","+610746617088",TRUE,-28.195806,152.2127966
"1650",1650,"BallyCara HomeCare Logan","78 STATION Road, BETHANIA, 4205, QLD","QLD",4205,"BETHANIA","06:00","18:00",TRUE,TRUE,"dementia","reablement","FALSE","FALSE","FALSE","http://www.ballycara.com","akahukiwa@ballycara.com","+611300272222",TRUE,-27.6874603,153.1570529
"1651",1651,"The Sanctuary","31 Tinglewood Close, TINGIRA HEIGHTS, 2290, NSW","NSW",2290,"TINGIRA HEIGHTS","08:00","16:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://huntervalleycare.com.au","community.care@elss.com.au","+610249471010",TRUE,-32.9973111,151.6635534
"1652",1652,"Life Without Barriers Home Care Packages Program New England ","10 O'Connell Street, TAMWORTH, 2340, NSW","NSW",2340,"TAMWORTH","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","agedcarenewengland@lwb.org.au","+610267673309",TRUE,-31.0822148,150.9245501
"1653",1653,"Churches of Christ Care Community Care West Moreton","2/63 High Street, BOONAH, 4310, QLD","QLD",4310,"BOONAH","06:30","20:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.cofc.com.au/homecare/help-in-3-steps-its-that-easy","cacbusinesssupport@cofcqld.com.au","+610754606500",TRUE,-27.9951693,152.682391
"1654",1654,"Roma Hospital HCP","197-235 MCDOWALL Street, ROMA, 4455, QLD","QLD",4455,"ROMA","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","","+610746242700",TRUE,-26.5699465,148.7767817
"1655",1655,"ALARA Limited","8 Warwick Road, IPSWICH, 4305, QLD","QLD",4305,"IPSWICH","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","judy.dickson@alaraqld.org.au","+610738170600",TRUE,-27.618854,152.7616459
"1656",1656,"Cockburn Care","249 HEALY Road, HAMILTON HILL, 6163, WA","WA",6163,"HAMILTON HILL","07:30","19:00",TRUE,TRUE,"dementia","reablement","FALSE","FALSE","mental","http://www.cockburn.wa.gov.au/Community_Services/Cockburn_Community_Care/","communitycare@cockburn.wa.gov.au","+610894113780",TRUE,-32.079945,115.7898157
"1657",1657,"Central West Community Options Project","75 ELDERSLIE Street, WINTON, 4735, QLD","QLD",4735,"WINTON","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","vanessah@winton.qld.gov.au","+610746572691",TRUE,-22.3895811,143.0372873
"1658",1658,"Just Better Care Northern Beaches and Mosman","381-383 SYDNEY Road, BALGOWLAH, 2093, NSW","NSW",2093,"BALGOWLAH","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://justbettercare.com","mail@justbettercare.com","+610299349999",TRUE,-33.7946089,151.2641199
"1659",1659,"Anglicare At Home Inner West South and East Sydney","530 BOTANY Road, BEACONSFIELD, 2015, NSW","NSW",2015,"BEACONSFIELD","06:00","20:00",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","https://www.anglicare.org.au/what-we-offer/home-care/","athomeclientservices@anglicare.org.au","+611300111278",TRUE,-33.9143128,151.2006526
"1660",1660,"Darling Downs Hospital and Health Service Community Care Millmerran Home Care Packages","50-60 COMMENS Street, MILLMERRAN, 4357, QLD","QLD",4357,"MILLMERRAN","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","annette_o'sullivan@health.qld.gov.au","+610746953111",TRUE,-27.8795568,151.2627744
"1661",1661,"Australian Unity Home Care Service Aboriginal Home Care Dubbo","108 TALBRAGAR Street, DUBBO, 2830, NSW","NSW",2830,"DUBBO","06:00","20:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","https://www.australianunity.com.au/home-services/","customercare@australianunity.com.au","+611300160170",TRUE,-32.2450787,148.6055093
"1662",1662,"The Whiddon Group Community Care Hunter","120 Redhead Road, REDHEAD, 2290, NSW","NSW",2290,"REDHEAD","06:00","16:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.whiddon.com.au","customerrelationsteam@whiddon.com.au","+611300738388",TRUE,-33.0057343,151.7151223
"1663",1663,"Australian Unity Home Care Service Aboriginal Home Care Wilcannia","34/36 REID Street, WILCANNIA, 2836, NSW","NSW",2836,"WILCANNIA","06:00","20:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://australianunity.com.au/homecare","customercare@australianunity.com.au","+611300160170",TRUE,-31.5581092,143.3789714
"1664",1664,"Clinical Care Professionals","287 BRIGHTON Road, SOMERTON PARK, 5044, SA","SA",5044,"SOMERTON PARK","08:00","16:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","FALSE","http://clinicalcare.com.au","info@clinicalcare.com.au","+611300364724",TRUE,-35.0008361,138.5213619
"1665",1665,"Boandik Community Care","101 LAKE Terrace  East, MOUNT GAMBIER, 5290, SA","SA",5290,"MOUNT GAMBIER","07:00","20:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://boandik.org.au/services/community-services/home-care-packages","tconnor@boandik.org.au","+610887241251",TRUE,-37.8427973,140.7911428
"1666",1666,"TransCare Hunter Ltd","214 KELLY Street, SCONE, 2337, NSW","NSW",2337,"SCONE","07:00","18:00",FALSE,FALSE,"dementia","reablement","FALSE","terminal","FALSE","http://www.transcare.org.au","enquires@transcare.org.au","+610265453113",FALSE,-32.0523968,150.8675462
"1667",1667,"NursesU","25 TULICH Avenue, PRESTONS, 2170, NSW","NSW",2170,"PRESTONS","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.nurses2u.com.au","dmontoya@durhamgreen.com.au","+610246348000",TRUE,-33.9480489,150.859776
"1668",1668,"Whitsunday Home Care Proserpine","26-36 TAYLOR Street, PROSERPINE, 4800, QLD","QLD",4800,"PROSERPINE","08:00","17:00",TRUE,FALSE,"FALSE","FALSE","FALSE","FALSE","FALSE","","ros.griffiths@health.qld.gov.au","+610748139405",FALSE,-20.3997081,148.5843088
"1669",1669,"Australian Unity Home Care Service Cobar","62 MARSHALL Street, COBAR, 2835, NSW","NSW",2835,"COBAR","06:00","20:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://australianunity.com.au/home-services/","customercare@australianunity.com.au","+611300160170",TRUE,-31.4978051,145.8334059
"1670",1670,"LiveBetter Community Services Bathurst","82 GEORGE Street, BATHURST, 2795, NSW","NSW",2795,"BATHURST","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","FALSE","mental","http://www.livebetter.org.au","info@livebetter.org.au","+611800580580",TRUE,-33.4167227,149.579127
"1671",1671,"Spectrum Home Care Packages","61 RIGGALL Street, BROADMEADOWS, 3047, VIC","VIC",3047,"BROADMEADOWS","NaN","NaN",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","http://www.spectrumvic.org.au","johnm@spectrumvic.org.au","+610399779000",TRUE,-37.67734,144.9313353
"1672",1672,"Centacare Kingaroy","14 Mary Street, KINGAROY, 4610, QLD","QLD",4610,"KINGAROY","06:00","18:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","mental","http://www.centacarebrisbane.net.au","intake@bne.centacare.net.au","+611300236822",TRUE,-26.5377561,151.8419599
"1673",1673,"Home Instead Senior Care Perth","355 SCARBOROUGH BEACH Road, OSBORNE PARK, 6017, WA","WA",6017,"OSBORNE PARK","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","https://https://perth.homeinstead.com.au/","rempol@hotmail.com","+610863100400",TRUE,-31.9138062,115.8186525
"1674",1674,"Bethanie Rockingham Social Centre","18 Olivenza Crescent, PORT KENNEDY, 6172, WA","WA",6172,"PORT KENNEDY","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","http://www.bethanie.com.au","info@bethanie.com.au","+61131151",TRUE,-32.3569199,115.7697953
"1675",1675,"Country Health Connect South East Home Care Packages","4 JAMES Street, MOUNT GAMBIER, 5290, SA","SA",5290,"MOUNT GAMBIER","08:00","17:00",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","https://www.countryhealthconnect.sa.gov.au","countryhealthconnect@sa.gov.au","+611800944912",TRUE,-37.8288275,140.7791889
"1676",1676,"Centacare Gold Coast","50 Cleveland Street, GREENSLOPES, 4120, QLD","QLD",4120,"GREENSLOPES","06:00","18:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","FALSE","http://www.centacarebrisbane.net.au","intake@bne.centacare.net.au","+611300236822",TRUE,-27.4999983,153.0445153
"1677",1677,"Pormpuraaw Community Aged Care Packages","8 KORKA Street, PORMPURAAW, 4892, QLD","QLD",4892,"PORMPURAAW","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","www.pormpuraaw.qld.gov.au","agedcare@pormpuraaw.qld.gov.au","+610740604270",TRUE,-14.8998679,141.6220984
"1678",1678,"Baptist Village Baxter Care Packages","8 Robinsons Road, FRANKSTON SOUTH, 3199, VIC","VIC",3199,"FRANKSTON SOUTH","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","kimpeacock@villagebaxter.com","+610359711349",TRUE,-38.1767308,145.1480643
"1679",1679,"Central Gippsland Health Service Home Care Package Program","155 GUTHRIDGE Parade, SALE, 3850, VIC","VIC",3850,"SALE","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.cghs.com.au","information.intake@cghs.com.au","+610351438155",TRUE,-38.10786,147.080854
"1680",1680,"Community Options","185 BAILLIE Street, HORSHAM, 3400, VIC","VIC",3400,"HORSHAM","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","www.whcg.org.au","wcoadmin@whcg.org.au","+610353819336",TRUE,-36.711994,142.1980949
"1681",1681,"HenderCare ","Level 1, 299 ELIZABETH Street, SYDNEY, 2000, NSW","NSW",2000,"SYDNEY","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","https://www.hendercare.com.au","mail@hendercare.com.au","+611300764433",TRUE,-33.876586,151.2091185
"1682",1682,"Catholic Healthcare Community Services Central West formerly Catholic Community Services","51 GORMANS HILL Road, GORMANS HILL, 2795, NSW","NSW",2795,"GORMANS HILL","NaN","NaN",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","http://www.catholichealthcare.com.au/en/in-homecommunity/","intake@chcs.com.au","+611800225474",TRUE,-33.4344975,149.5893401
"1683",1683,"HammondCare At Home Illawarra","116 SHONE Avenue, HORSLEY, 2530, NSW","NSW",2530,"HORSLEY","07:00","19:00",TRUE,TRUE,"dementia","reablement","respite","FALSE","FALSE","http://www.hammondcareathome.com.au","support@hammond.com.au","+611800826166",TRUE,-34.4887596,150.7664122
"1684",1684,"Just Better Care Home Care Packages Inner West","35 Doody Street, ALEXANDRIA, 2015, NSW","NSW",2015,"ALEXANDRIA","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://justbettercare.com/","mailiw@jutbettercare.com","+610296691965",TRUE,-33.9164946,151.195916
"1685",1685,"Weary Dunlop Retirement Village","242 Jells Road, WHEELERS HILL, 3150, VIC","VIC",3150,"WHEELERS HILL","07:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","mental","","kym.faulkner@wearydunlop.com.au","+610385451400",TRUE,-37.9125756,145.1884804
"1686",1686,"People Care Pty Ltd Earle Haven Retirement Village","62 LAWRENCE Drive, NERANG, 4211, QLD","QLD",4211,"NERANG","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://earlehavenretirement.com.au","homecare.nerang@helpstreet.com.au","+610458990039",TRUE,-27.9954188,153.3462186
"1687",1687,"Baldwin Living HomeServe Northside","259 HANDFORD Road, TAIGUM, 4018, QLD","QLD",4018,"TAIGUM","09:00","17:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","https://Baldwinliving.com.au","lnankivell@baldwinliving.com.au","+610291441588",TRUE,-27.3477789,153.0407436
"1688",1688,"Sunbury Community Health","12-28 Macedon Street, SUNBURY, 3429, VIC","VIC",3429,"SUNBURY","08:30","17:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.sunburychc.org.au","admin@sunburychc.org.au","+610397444455",TRUE,-37.5789735,144.7326653
"1689",1689,"Allcare Nursing and Community Services","250 MAIN Road, TOUKLEY, 2263, NSW","NSW",2263,"TOUKLEY","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","admin@allcarenursing.com.au","+610243961838",TRUE,-33.2635057,151.5394947
"1690",1690,"RetireAustralia Home Care Central Coast","6 TARRAGAL GLEN Avenue, ERINA, 2250, NSW","NSW",2250,"ERINA","07:00","17:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.retireaustralia.com.au","care@retireaustralia.com.au","+611800992063",TRUE,-33.4357543,151.3978551
"1691",1691,"Freedom Aged Care Hawthorn","12 LISSON Grove, HAWTHORN, 3122, VIC","VIC",3122,"HAWTHORN","05:00","20:30",TRUE,TRUE,"dementia","reablement","respite","terminal","FALSE","","fhcs@aveo.com.au","+610459896855",TRUE,-37.8267767,145.0278501
"1692",1692,"DyirriBangGU Aboriginal Aged Care Service","26 ULONG Street, GRIFFITH, 2680, NSW","NSW",2680,"GRIFFITH","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","candykilby@dyirribanggu.org.au","+610269640518",TRUE,-34.2884876,146.0433768
"1693",1693,"May Shaw Home Care Dorset","37 WELLINGTON Street, SWANSEA, 7190, TAS","TAS",7190,"SWANSEA","08:00","18:00",TRUE,TRUE,"dementia","reablement","FALSE","terminal","FALSE","http://www.mayshaw.org.au","hc.mayshaw@iwwt.com.au","+610362579100",TRUE,-42.1274653,148.0770498
"1694",1694,"Suncare Community Services Brisbane South","Level 1, 11-55 Maroochy Boulevard, MAROOCHYDORE, 4558, QLD","QLD",4558,"MAROOCHYDORE","06:00","20:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.suncare.org.au","info@suncare.org.au","+611800786227",TRUE,-26.6602963,153.0837537
"1695",1695,"Colac Otway Shire","2-6 RAE Street, COLAC, 3250, VIC","VIC",3250,"COLAC","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","","nola.mcguane@colacotway.vic.gov.au","+610352329420",TRUE,-38.3423247,143.5855035
"1696",1696,"Freedom Aged Care Balwyn","23 MALEELA Avenue, BALWYN, 3103, VIC","VIC",3103,"BALWYN","05:00","20:30",TRUE,TRUE,"dementia","reablement","FALSE","terminal","FALSE","","fhcs@aveo.com.au","+610459896855",TRUE,-37.8126972,145.0729843
"1697",1697,"Neighbourhood Central Home Care Packages","80-82 CURRAJONG Street, PARKES, 2870, NSW","NSW",2870,"PARKES","08:00","18:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.ncentral.org.au","homecare@ncentral.org.au","+610268623757",TRUE,-33.1331098,148.1751609
"1698",1698,"Care Options Our House","16 VERMONT Avenue, MEADOW SPRINGS, 6210, WA","WA",6210,"MEADOW SPRINGS","06:00","20:30",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://http://careoptions.org.au/centres/ourhouse-day-centre/","info@careoptions.org.au","+610895507888",TRUE,-32.4990576,115.7465404
"1699",1699,"Napranum Aged and Disability Services","331 Triluck Street, NAPRANUM, 4874, QLD","QLD",4874,"NAPRANUM","NaN","NaN",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","http://www.napranum.qld.gov.au","janet.lodge@napranum.qld.gov.au","+610740697588",TRUE,-12.6861381,141.888904
"1700",1700,"Mid Coast Assist Home Care Packages","4-12 BREESE Parade, FORSTER, 2428, NSW","NSW",2428,"FORSTER","08:30","16:30",TRUE,TRUE,"FALSE","FALSE","respite","terminal","FALSE","http://www.midcoastassist.com.au/Home","ageingassist@midcoast.nsw.gov.au","+611300658830",TRUE,-32.2008521,152.5217652
"1701",1701,"Glendale Care Townsville","5 WOOLCOCK Street, HYDE PARK, 4812, QLD","QLD",4812,"HYDE PARK","08:30","17:00",TRUE,TRUE,"FALSE","FALSE","FALSE","FALSE","FALSE","https://www.glendalecare.com.au","communitycaretsv@glendalecare.com.au","+610401912870",TRUE,-19.2721978,146.7996886
