"OUTLET_NAME","HOURS_OPEN","HOURS_CLOSE","STATE"
"Silver Chain Wheatbelt","0500","2030","WA"
"Co.As.It.",NaN,NaN,"NSW"
"WA - KinCare - Perth North","0600","2000","WA"
"St Carthages Community Care",NaN,NaN,"NSW"
"LiveBetter Community Services (formerly CareWest) - Mudgee","0500","2030","NSW"
"Northern Rivers NSW","0800","1800","NSW"
"KNC Berowra","0830","1700","NSW"
"Home Instead Senior Care","0500","2030","VIC"
"Darling Downs Hospital and Health Service Community Care -Mt Lofty Home Care Packages",NaN,NaN,"QLD"
"Simply Helping Gippsland Home Care Packages","0600","2000","VIC"
"MannaCare Home Care Packages","0500","2030","VIC"
"Aveo Durack Home Care",NaN,NaN,"QLD"
"Southern Cross Care - Home Care - Murray/Riverina","0600","2030","NSW"
"UNITED-SPANISH LATIN AMERICAN WELFARE CENTRE",NaN,NaN,"VIC"
"BBCR - Bay And Basin Community Resources","0600","2000","NSW"
"Churches Of Christ Care Community Care - Hervey Bay","0630","2030","QLD"
"WA - KinCare - Perth South East","0600","2000","WA"
"CCNB Community Care Home Care Packages",NaN,NaN,"NSW"
"Sazem Disability & Aged Care Services","0830","1930","NSW"
"Christian Home Care","0800","1800","VIC"
"Ozcare - Brisbane North","0600","1800","QLD"
"Churches of Christ Community Care - Warwick & Stanthorpe","0630","2030","QLD"
"Calvary Community Care - Melbourne South","0500","2030","VIC"
"Southern Cross Home Care North West 1","0700","1900","TAS"
"St John's Community Care Home Care Package Outlet",NaN,NaN,"QLD"
"Southern Plus: Home Care Services",NaN,NaN,"WA"
"Clarence Care + Support","0700","2000","NSW"
"BallyCara HomeCare Logan","0600","1800","QLD"
"integratedliving - Fitzroy QLD","0600","2000","NSW"
"The Sanctuary","0800","1630","NSW"
"Life Without Barriers Home Care Packages Program - New England NSW",NaN,NaN,"NSW"
"At Grampians Community Health Ararat Office",NaN,NaN,"VIC"
"Churches of Christ Care Community Care - West Moreton","0630","2030","QLD"
"Roma Hospital - HCP",NaN,NaN,"QLD"
"Uniting Healthy Living for Seniors Far North Coast","0900","1700","NSW"
"Calvary Community Care Tasmania","0500","2030","TAS"
"1800 989 000 - Southern Cross – NSW - HCP",NaN,NaN,"NSW"
"ComLink Gladstone - Packages","0600","1800","QLD"
"Freedom Home Care","0600","2030","TAS"
"The Care List - 1300 939 458 Inner West","0830","1800","NSW"
"ALARA QLD Limited",NaN,NaN,"QLD"
"Cockburn Care","0730","1900","WA"
"integratedliving South Coast QLD","0600","2000","NSW"
"The Salvation Army Adult Services Community Aged Care Packages - Western Office","0800","1630","VIC"
"Suncare Community Services-Brisbane North","0600","2000","QLD"
"Helping Hand Country Community",NaN,NaN,"SA"
"Villa Maria Catholic Homes - Community Services – Home Care – Loddon Mallee",NaN,NaN,"VIC"
"Central West Community Options Project",NaN,NaN,"QLD"
"Blue Care Charleville Community Care","0600","1800","QLD"
"CarePilot (North) call us on 1300 108 481","0600","2030","NSW"
"Southern Cross Care Home Support Services Metro East","0730","2030","SA"
"Aged and Disability Services Wangaratta Rural City Council","0830","1700","VIC"
"CCNB Community Care Home Care Packages",NaN,NaN,"NSW"
"Rumbalara HCP - Southern Riverina Murray and Southern Orana Far West","0800","1700","NSW"
"annecto - South East Sydney NSW","0900","1700","NSW"
"Just Better Care Northern Beaches and Mosman",NaN,NaN,"NSW"
"Anglicare At Home - Inner West, South and East Sydney","0600","2000","NSW"
"Villa Maria Catholic Homes- Community Services - Home Care Grampians",NaN,NaN,"VIC"
"Darling Downs Hospital and Health Service Community Care - Millmerran Home Care Packages",NaN,NaN,"QLD"
"WA - KinCare - Perth North","0600","2000","WA"
"Sazem Disability & Aged care Services Pty Ltd Lakemba",NaN,NaN,"NSW"
"Australian Unity Home Care Service - Aboriginal Home Care - Dubbo","0600","2000","NSW"
"integratedliving - ILLAWARRA","0600","2000","NSW"
"Cobden District Health Services Home Care",NaN,NaN,"VIC"
"The Whiddon Group Community Care - Hunter","0600","1600","NSW"
"HenderCare (WA Metropolitan South West)","0500","2030","WA"
"Australian Unity Home Care Service - Aboriginal Home Care - Wilcannia","0600","2000","NSW"
"Clinical Care Professionals","0800","1600","SA"
"Blue Care Crows Nest Community Care","0600","1800","QLD"
"Catholic Healthcare Community Services Inner West (formerly Catholic Community Services)",NaN,NaN,"NSW"
"Aveo The Clayfield Home Care",NaN,NaN,"QLD"
"Catholic Healthcare Community Services Orana (formerly Catholic Community Services)","0600","1900","NSW"
"annecto - Orana Far West NSW","0900","1700","VIC"
"Bass Coast Health Flexihealth","0830","1700","VIC"
"Villa Maria Catholic Homes*",NaN,NaN,"VIC"
"Anglicare At Home - Home Care Packages","0600","2000","NSW"
"Italo-Australian Welfare & Cultural Centre Inc (ICare Community Aged Services)",NaN,NaN,"WA"
"Benetas Home Care Greater North West A","0500","2030","VIC"
"AnglicareSA Home Care North","0730","2030","SA"
"Blue Care Beaudesert Community Care","0600","1800","QLD"
"Calvary Community Care Flinders Far North",NaN,NaN,"SA"
"Uniting Healthy Living for Seniors Central West","0900","1700","NSW"
"Share And Care Community Services Group Inc - Home Support Services",NaN,NaN,"WA"
"Mercy Community Aged Care Service","0800","1800","QLD"
"Catholic Healthcare Homecare Packages",NaN,NaN,"NSW"
"Boandik Community Care","0700","2000","SA"
"Catholic Healthcare Community Services Orana (formerly Catholic Community Services)",NaN,NaN,"NSW"
"Baptistcare Home Services WA - North Metro","0700","2030","WA"
"Feros Care Home Care Packages - South West Sydney NSW","0600","2030","NSW"
"Catholic Healthcare Homecare Packages",NaN,NaN,"NSW"
"WA - KinCare - Perth South East","0600","2000","WA"
"1300 939 458 The Care List NSW","0900","1700","NSW"
"0265453113 TransCare Hunter Ltd","0700","1800","NSW"
"Goodwin Home Care Packages","0700","2030","ACT"
"Feros Care Home Care Packages - Mid North Coast NSW","0630","2030","NSW"
"Co.As.It.",NaN,NaN,"NSW"
"Carinity Home Care","0700","1800","QLD"
"Nurses2U",NaN,NaN,"NSW"
"Whitsunday Home Care - Proserpine","0800","1700","QLD"
"Australian Unity Home Care Service - Cobar","0600","2000","NSW"
"Intereach Community Support - Eastern","0600","2000","NSW"
"A Lifetime Connect - Coffs Harbour",NaN,NaN,"NSW"
"Churches of Christ Community Care - Warwick & Stanthorpe","0630","2030","QLD"
"The Care List - 1300 939 458 Nepean","0830","1800","NSW"
"Feros Care Home Care Packages - Far North Coast NSW","0600","2030","NSW"
"LiveBetter Community Services - Bathurst","0500","2030","NSW"
"Amana Living Home Care Package Kalgoorlie","0700","2000","WA"
"Western Sydney Home Care","0830","1800","NSW"
"Apto Options","0600","2000","VIC"
"Baptcare Home Help Gippsland - Bairnsdale Office",NaN,NaN,"VIC"
"Spectrum Home Care Packages",NaN,NaN,"VIC"
"Sue Mann Nursing & Community Care (Syd) - 1300 241 300","0700","1800","NSW"
"Centacare Kingaroy","0600","1800","QLD"
"Home Instead Senior Care Perth","0500","2030","WA"
"Carinity Home Care","0700","1800","QLD"
"Home Instead Senior Care",NaN,NaN,"QLD"
"Benevolent Society - Home Support - Eastern Sydney","0700","1800","NSW"
"GoCo Gunnedah",NaN,NaN,"NSW"
"Anglicare At Home - Home Care Packages","0600","2000","NSW"
"Bethanie Rockingham Social Centre","0500","2030","WA"
"Bannister In Home Care","0700","1800","NSW"
"Catholic Healthcare Community Services Hunter (formerly Catholic Community Services)","0600","1900","NSW"
"Country Health Connect - South East Home Care Packages","0800","1700","SA"
"Prestige Inhome Care Pty Ltd 2",NaN,NaN,"VIC"
"Churches of Christ Care Community Care Redcliffe","0630","2030","QLD"
"Western Sydney Home Care","0830","1800","NSW"
"Feros Care Home Care Packages - Darling Downs QLD","0600","2030","QLD"
"Centacare Gold Coast","0600","1800","QLD"
"Pormpuraaw Community Aged Care Packages",NaN,NaN,"QLD"
"Baptist Village Baxter Care Packages",NaN,NaN,"VIC"
"Central Gippsland Health Service - Home Care Package Program",NaN,NaN,"VIC"
"Community Options",NaN,NaN,"VIC"
"Villa Maria Catholic Homes - Community Services – Home Care – Riverina",NaN,NaN,"VIC"
"Filipino Community Council of Victoria Inc Home Care Packages",NaN,NaN,"VIC"
"VIC - KinCare - Gippsland","0600","2000","VIC"
"Anglicare At Home - Home Care Packages","0600","2000","NSW"
"Co.As.It.",NaN,NaN,"NSW"
"Southern Cross Care QLD Direct","0700","1900","QLD"
"annecto - Loddon Mallee VIC","0900","1700","VIC"
"HenderCare (NSW)","0500","2030","NSW"
"Bendigo Health Community Care Services","0830","1700","VIC"
"Just Better Care St George","0600","2030","NSW"
"Catholic Healthcare Community Services Central West (formerly Catholic Community Services)",NaN,NaN,"NSW"
"Silver Chain","0500","2030","WA"
"HammondCare At Home - Illawarra","0700","1900","NSW"
"Southern Cross Home Care North 1","0700","1900","TAS"
"Catholic Healthcare Community Services Central West (formerly Catholic Community Services)","0600","1900","NSW"
"integratedliving Logan River Valley","0600","2000","NSW"
"Central West Community Options Project",NaN,NaN,"QLD"
"Aged Care - Home Care Packages Victoria","0800","1830","NSW"
"Just Better Care - Home Care Packages Inner West",NaN,NaN,"NSW"
"Weary Dunlop Retirement Village","0700","2030","VIC"
"Just Domestic Cleaning and Gardening Inner West","0830","1800","NSW"
"Feros Care Home Care Packages - South East Sydney NSW","0600","2030","NSW"
"NSW - KinCare - Southern Highlands","0600","2000","ACT"
"Churches of Christ Care Community Care - Brisbane South","0630","2030","QLD"
"Goodwin Home Care Packages","0700","2030","ACT"
"Feros Care Home Care Packages - Brisbane South QLD","0600","2030","QLD"
"Acacia Living Group Metro Home Care","0700","2000","WA"
"Multicultural Services Centre of Western Australia",NaN,NaN,"WA"
"People Care Pty Ltd (Earle Haven Retirement Village)",NaN,NaN,"QLD"
"Bethanie Community Care - South West","0500","2030","WA"
"The Whiddon Group Community Care - Far North Coast","0500","2030","NSW"
"ACT - KinCare - Canberra City and Suburbs","0600","2000","ACT"
"Baldwin Living HomeServe (Northside)","0900","1700","QLD"
"QLD - KinCare - North Brisbane","0600","2000","QLD"
"Sunbury Community Health","0830","1700","VIC"
"0754455676 Bromilow Home Support Services Pty Ltd","0600","2000","QLD"
"Allcare Nursing and Community Services",NaN,NaN,"NSW"
"VIC - KinCare - Grampians","0600","2000","VIC"
"Benevolent Society - Home Support - New England","0700","1800","NSW"
"Larrakia Nation Home Care Package Level 4",NaN,NaN,"NT"
"Uniting Home Care New England","0700","1900","NSW"
"Southern Plus: Home Care Services",NaN,NaN,"WA"
"integratedliving - Loddon Mallee","0600","2000","NSW"
"Social Centre Bethanie Geraldton","0500","2030","WA"
"Blue Care Charters Towers Community Care","0600","1800","QLD"
"Coolibah Aged Care Facility","0600","2030","WA"
"Baptistcare Home Services WA - Great Southern","0700","2030","WA"
"Cann Valley Bush Nursing Centre Inc",NaN,NaN,"VIC"
"RetireAustralia Home Care- NSW Central Coast","0700","1700","NSW"
"Wesley Mission (South West Sydney)","0700","1900","NSW"
"Freedom Aged Care Hawthorn","0500","2030","VIC"
"Positive Rehab Care - Home Care Packages","0700","1900","SA"
"Dyirri-Bang-GU Aboriginal Aged Care Service",NaN,NaN,"NSW"
"Uniting Healthy Living for Seniors Hunter","0700","1900","NSW"
"Transfer to a Better Deal NSW","0800","1800","NSW"
"May Shaw Home Care - Dorset","0800","1800","TAS"
"Australian Unity Home Care Service - Aboriginal Home Care - Queanbeyan","0600","2000","NSW"
"Suncare Community Services Brisbane South","0600","2000","QLD"
"North and West Remote Health (NWRH) - Community Care & Home Care Packages",NaN,NaN,"QLD"
"Guardian Network Victoria",NaN,NaN,"VIC"
"Feros Care Home Care Packages - South East Sydney NSW","0600","2030","NSW"
"Colac Otway Shire",NaN,NaN,"VIC"
"Home Care Packages Level 1 to 4 - Sydney","0800","1800","NSW"
"Feros Care Home Care Packages - Mid North Coast NSW","0600","2030","NSW"
"Freedom Aged Care Balwyn","0500","2030","VIC"
"Whyalla Aged Care Home Support","0600","2000","SA"
"EACH Home Care Packages Port Macquaire","0830","1600","NSW"
"Feros Care Home Care Packages - Southern Tasmania","0600","2030","TAS"
"Neighbourhood Central Home Care Packages","0800","1800","NSW"
"Care Options Our House","0600","2030","WA"
"Napranum Aged and Disability Services",NaN,NaN,"QLD"
"Home Support Services VIC","0800","2000","SA"
"Baptcare Home Help Gippsland - Morwell Office",NaN,NaN,"VIC"
"Villa Maria Catholic Homes - Community Services - Home Care - Gippsland",NaN,NaN,"VIC"
"Rembrandt Living Home Care Services 81980300","0800","1730","SA"
"TAS - KinCare - Northern Tasmania","0600","2000","TAS"
"Anglicare Southern Queensland Brisbane North",NaN,NaN,"QLD"
"Mid Coast Assist   - Home Care Packages","0830","1630","NSW"
"Lyndoch Living - Home Care",NaN,NaN,"VIC"
"Barunga Community Care","0600","2000","SA"
"Candice Care Inc. WA","0600","2000","QLD"
"Quambie Care","0700","2030","WA"
"Glendale Care - Townsville","0830","1700","QLD"
"Rembrandt Living Home Care Services 81980300","0800","1730","SA"
"UNITED-SPANISH LATIN AMERICAN WELFARE CENTRE",NaN,NaN,"VIC"
"Home Support Services QLD","0800","2000","SA"
"Bethanie Rockingham Social Centre","0500","2030","WA"
"BaptistCare - Western Sydney","0630","2030","NSW"
"Catholic Healthcare Homecare Packages",NaN,NaN,"NSW"
"Blue Care Sandgate Community Care Services",NaN,NaN,"QLD"
"HammondCare - Dementia Specific Home Care Service Eastern Metro","0700","1900","VIC"
"Homenursingsolutions",NaN,NaN,"SA"
"Baptcare Home Help Barwon South West - Warrnambool Office",NaN,NaN,"VIC"
"Arcare Home Packages VIC West","0500","2030","VIC"
"Blue Care Toowoomba Community Care","0600","1800","QLD"
"QLD - KinCare - Caboolture","0600","2000","QLD"
"Careways - Inner West Sydney","0600","2000","NSW"
"Co.As.It.",NaN,NaN,"NSW"
"At Grampians Community Health Stawell Office",NaN,NaN,"VIC"
"Villa Maria Catholic Homes Eastern Community Service",NaN,NaN,"VIC"
"Just Domestic Cleaning and Gardening","0830","1800","NSW"
"NSW - KinCare - Western Sydney Region","0600","2000","NSW"
"Hunter Nursing Pty Ltd","0530","2030","NSW"
"Illawarra Aboriginal Corporation",NaN,NaN,"NSW"
"Dutiful Daughters",NaN,NaN,"NSW"
"TPG Aged Care","0700","1800","WA"
"Ruscare Home Care","0730","2030","VIC"
"Southern Cross Care - Southern Plus : Bran Nue Dae Care Services",NaN,NaN,"WA"
"Action on Disability within Ethnic Communities (ADEC) - Home Care Packages","0900","1700","VIC"
"The Care List - 1300 939 458 Newcastle 2300","0830","1800","NSW"
"Merton Home Care","0630","2000","NSW"
"Australian Unity Home Care Service - Aboriginal Home Care - Albury","0600","2000","NSW"
"Aged Care Plus Home & Community Care, The Salvation Army - Home Care Packages, Sydney","0600","2030","NSW"
"Merimbula Home Nursing Service",NaN,NaN,"NSW"
"UNITED-SPANISH LATIN AMERICAN WELFARE CENTRE",NaN,NaN,"VIC"
"Feros Care Home Care Packages - Grampians","0600","2030","VIC"
"Western Home Care","0900","1700","VIC"
"Australian Unity Home Care Service - Aboriginal Home Care - Newcastle","0600","2000","NSW"
"The Care List - Victoria","0800","1830","NSW"
"Bendigo Health Community Care Services","0830","1700","VIC"
"Ballarat Health Services (Linkages/Ballarat Aged Care) Home Care Packages",NaN,NaN,"VIC"
"Self-Managed or Provider Managed packages QLD","0900","1730","NSW"
"Endeavour Foundation Aged Care Service",NaN,NaN,"QLD"
"Tripoli And Mena Cacps",NaN,NaN,"NSW"
"Kakadu Community Care",NaN,NaN,"NT"
"IUIH Home Support Caboolture (Indigenous Services Only)",NaN,NaN,"QLD"
"Suncare Community Services (Bundaberg)","0600","2000","QLD"
"Teviot","0600","2000","QLD"
"Bethanie Kwinana Social Centre","0500","2030","WA"
"Catholic Healthcare Community Services Central Coast (formerly Catholic Community Services)",NaN,NaN,"NSW"
"10% Fee -  Avida Care (ADM)","0600","2030","QLD"
"Villa Maria Catholic Homes - Community Services - Home Care - Northern Metropolitan",NaN,NaN,"VIC"
"Southern Cross Care Community Services -  Barwon",NaN,NaN,"VIC"
"Feros Care Home Care Packages - South Coast QLD","0600","2030","QLD"
"Aboriginal Community Care SA L1-L2 North West Metro",NaN,NaN,"SA"
"Rainbow The Multicultural Aged Care Program",NaN,NaN,"WA"
"1800 989 000 - Southern Cross – NSW - HCP",NaN,NaN,"NSW"
"GoCo Moree","0830","1700","NSW"
"SA - KinCare - Barossa Region","0600","2000","SA"
"The Whiddon Group Community Care - Far North Coast","0500","2030","NSW"
"annecto - Western Metro VIC",NaN,NaN,"VIC"
"The Care List - 1300 939 458 Nepean","0830","1800","NSW"
"Ngunnawal Aboriginal Corporation",NaN,NaN,"NSW"
"HomeCare Australia - Gold Coast","0800","1700","QLD"
"Western Homecare Packages","0900","1700","VIC"
"Just Better Care Brisbane Outer North","0800","1700","QLD"
"Juniper - Kununurra","0800","1600","WA"
"Imanpa Home Care",NaN,NaN,"NT"
"Juniper Home Care - Level 2 South East Metro","0600","2030","WA"
"Australian Unity Home Care Service - Manilla","0600","2000","NSW"
"Anglican Care Home Care Central Coast","0600","2030","NSW"
"Blue Care Caloundra Community Care","0600","1800","QLD"
"Our Lady of Consolation Home Care",NaN,NaN,"NSW"
"Ozcare - Cairns","0600","1800","QLD"
"Kowanyama Aboriginal Shire Council",NaN,NaN,"QLD"
"Just Better Care Brisbane CBD North","0800","1700","QLD"
"Warmun Community (Turkey Creek) Community Aged Care Packages","0800","1700","WA"
"annecto - Loddon Mallee VIC","0900","1700","VIC"
"Simply Helping Home Care Packages",NaN,NaN,"VIC"
"PAWA Community Care Polish and Eastern European Home Care Packages",NaN,NaN,"NSW"
"Uniting Home Care Western Sydney","0700","1900","NSW"
"Personal Care, Allied Health and Nursing","0800","1830","NSW"
"Helping Hand Country Community",NaN,NaN,"SA"
"Prompt Care Tasmania - North Western","0900","1700","TAS"
"Feros Care Home Care Packages - Darling Downs QLD","0600","2030","QLD"
"Mt Gambier MRC Home Care",NaN,NaN,"SA"
