"","id","SERVICE_NAME","STREET_ST_ADDRESS","STREET_SUBURB","STREET_PCODE","STREET_STATE","MAIN_PH_NUM","WEBSITE","sfd","dem","atsi","terminal","veteran","cald","lgbti","ADDRESS","lat","lng"
"2599",2598,"Opal Nambour","9 Princess Crescent  ","NAMBOUR",4560,"QLD","+610754449700","www.opalagedcare.com.au","True","True","True","True","False","False","False","9 Princess Crescent NAMBOUR 4560 QLD",-26.6194926,152.952805
"2600",2599,"Westside Lodge Nursing Home","12 SANTIAGO Street  ","ST ALBANS",3021,"VIC","+610383451207","NaN","False","False","False","False","False","False","False","12 SANTIAGO Street ST ALBANS 3021 VIC",-37.7571956,144.8163697
"2601",2600,"Theodore Multipurpose Health Service","85 THE BOULEVARD   ","THEODORE",4719,"QLD","+610749931166","NaN","False","False","False","False","False","False","False","85 THE BOULEVARD THEODORE 4719 QLD",-24.9435751,150.0757838
"2602",2601,"Campbell Town Health and Community Services","70 HIGH Street  ","CAMPBELL TOWN",7210,"TAS","+610367748000","http://www.dhhs.tas.gov.au","False","False","False","False","False","False","False","70 HIGH Street CAMPBELL TOWN 7210 TAS",-41.9262124,147.4932227
"2603",2602,"Hopevale Aged Hostel"," Thiele Street  ","HOPE VALE",4895,"QLD","+610740838023","http://http://www.hopevale.qld.gov.au","True","True","True","False","False","False","False"," Thiele Street HOPE VALE 4895 QLD",-15.2956225,145.1077954
"2604",2603,"RSL Care Bowen -  Cunningham Villas","82 Soldiers Road  ","BOWEN",4805,"QLD","+610747913999","http://www.rslcare.com.au/cunningham","False","False","False","False","False","False","False","82 Soldiers Road BOWEN 4805 QLD",-19.9940357,148.2436009
"2605",2604,"Janolma Nursing Home","10 HOLLAND Street  ","GREENSLOPES",4120,"QLD","+610733971003","NaN","True","True","False","True","False","False","False","10 HOLLAND Street GREENSLOPES 4120 QLD",-27.5075823,153.0532548
"2606",2605,"Jesmond Aged Care","81-85 Albert Road  ","STRATHFIELD",2135,"NSW","+610297466562","www.jesmondcare.com.au","False","False","False","False","False","True","False","81-85 Albert Road STRATHFIELD 2135 NSW",-33.8726818,151.0847094
"2607",2606,"Opal Oceanview","2 Jenkins Street  ","MONA VALE",2103,"NSW","+610299107100","http://www.opalagedcare.com.au","True","True","False","True","False","False","False","2 Jenkins Street MONA VALE 2103 NSW",-33.6841472,151.3033037
"2608",2607,"Mercy Place Westcourt","282 Lyons Street  ","WESTCOURT",4870,"QLD","+610740316977","https://goo.gl/jNEdjZ","True","True","True","True","True","True","True","282 Lyons Street WESTCOURT 4870 QLD",-16.930918,145.7507175
"2609",2608,"Uniting Wesley Gardens Belrose (low care)","    ","BELROSE",2085,"NSW","+611800864846","https://uniting.org/our-services/services/uniting-aged-care-home/uniting-wesley-gardens-belrose2","False","False","False","False","False","False","False"," BELROSE 2085 NSW",-33.73,151.22
"2610",2609,"Estia Health Manly Vale","5-13 KING Street  ","MANLY VALE",2093,"NSW","+610299510400","http://ww.estiahealth.com.au","True","True","False","True","False","False","False","5-13 KING Street MANLY VALE 2093 NSW",-33.7832156,151.2662151
"2611",2610,"Bracken House  (UPA) Dubbo","315 Macquarie Street  ","DUBBO",2830,"NSW","+610268844604","http://www.upa.org.au","True","True","False","False","False","False","False","315 Macquarie Street DUBBO 2830 NSW",-32.2620732,148.6011169
"2612",2611,"Uniting Aldersgate Lilyfield","16 Fredbert Street  ","LILYFIELD",2040,"NSW","+611800864846","https://uniting.org/our-services/services/uniting-aged-care-home/uniting-aldersgate-lilyfield","True","True","False","False","False","False","True","16 Fredbert Street LILYFIELD 2040 NSW",-33.8707815,151.1585717
"2613",2612,"Wesley House Aged Care","324 Military Road  ","SEMAPHORE PARK",5019,"SA","+610884497066","http://www.unitingsa.com.au","True","True","True","True","False","False","False","324 Military Road SEMAPHORE PARK 5019 SA",-34.856424,138.4791944
"2614",2613,"Lifeview The Willows","171-175 JELLS Road  ","WHEELERS HILL",3150,"VIC","+610395729600","http://www.lifeview.com.au","False","False","False","False","False","False","False","171-175 JELLS Road WHEELERS HILL 3150 VIC",-37.907797,145.188659
"2615",2614,"Westmont Homestead","265 Baranduda Boulevard  ","BARANDUDA",3691,"VIC","+610260439999","www.westmont.org.au","True","True","False","True","False","False","False","265 Baranduda Boulevard BARANDUDA 3691 VIC",-36.1720988,146.9342832
"2616",2615,"Emmy Monash Aged Care","518-526 Dandenong Road  ","CAULFIELD NORTH",3161,"VIC","+610385089300","http://www.emmymonash.asn.au","True","True","False","True","False","False","False","518-526 Dandenong Road CAULFIELD NORTH 3161 VIC",-37.866601,145.0269029
"2617",2616,"Toowoomba Aged Care Residence","15 Curzon Street  ","TOOWOOMBA",4350,"QLD","+610733609011","http://tricare.com.au/aged-care-locations/toowoomba-aged-care-residence/","False","False","False","False","False","False","False","15 Curzon Street TOOWOOMBA 4350 QLD",-27.5525525,151.9743939
"2618",2617,"Yaandina Aged Care Centre","58 HAMPTON Street  ","ROEBOURNE",6718,"WA","+610891821365","http://www.yaandina.org","True","True","True","True","False","True","False","58 HAMPTON Street ROEBOURNE 6718 WA",-20.7768275,117.1430427
"2619",2618,"Blue Care Carbrook Wirunya Aged Care Facility","559 Beenleigh Redland Bay Road  ","CARBROOK",4130,"QLD","+611800838929","http://www.bluecare.org.au","False","False","False","False","False","False","False","559 Beenleigh Redland Bay Road CARBROOK 4130 QLD",-27.6815813,153.2389707
"2620",2619,"Illawarra Diggers","8 Blundell Parade  ","CORRIMAL",2518,"NSW","+610242254700","http://illawarradiggers.com.au","True","True","False","False","True","False","False","8 Blundell Parade CORRIMAL 2518 NSW",-34.3668876,150.8940372
"2621",2620,"Brightwater - Joondalup Care Facility","6 JOLSTRA Crescent  ","JOONDALUP",6027,"WA","+611300223968","http://www.brightwatergroup.com","True","True","False","True","False","False","False","6 JOLSTRA Crescent JOONDALUP 6027 WA",-31.7242253,115.7600621
"2622",2621,"Karingal Nursing Home","1 Hospital Road  ","DALBY",4405,"QLD","+610746690557","NaN","True","True","False","False","False","False","False","1 Hospital Road DALBY 4405 QLD",-27.1743948,151.2714668
"2623",2622,"Klemzig Residential Care Services"," Leighton Avenue  ","KLEMZIG",5087,"SA","+611800463468","http://www.infin8care.com.au","True","True","True","True","True","True","True"," Leighton Avenue KLEMZIG 5087 SA",-34.8723134,138.6375363
"2624",2623,"BaptistCare Mid Richmond Centre"," Surry Street  ","CORAKI",2471,"NSW","+610266988321","http://www.baptistcare.org.au/MidRichmondCentre","False","False","False","False","False","False","False"," Surry Street CORAKI 2471 NSW",-28.994227,153.279088
"2625",2624,"Craigcare Berwick","21 Parkhill Drive  ","BERWICK",3806,"VIC","+610397054600","http://www.craigcare.com.au/services-facilities/residential-care-vic/berwick/","False","False","False","False","False","False","False","21 Parkhill Drive BERWICK 3806 VIC",-38.0270201,145.3261573
"2626",2625,"IRT Peakhurst","24 TURPENTINE Avenue  ","PEAKHURST",2210,"NSW","+61134478","NaN","False","False","False","False","False","False","False","24 TURPENTINE Avenue PEAKHURST 2210 NSW",-33.962434,151.0595939
"2627",2626,"Southern Cross Care Bert England Lodge","111 WOODBRIDGE Drive  ","COOLOONGUP",6168,"WA","+610895280100","www.scrosswa.org.au","True","True","False","True","False","False","False","111 WOODBRIDGE Drive COOLOONGUP 6168 WA",-32.289798,115.768642
"2628",2627,"St Patrick's Green","38-48 Chapel Street  ","KOGARAH",2217,"NSW","+610290979100","http://www.stpatricksgreen.com.au","False","False","False","False","False","False","False","38-48 Chapel Street KOGARAH 2217 NSW",-33.9683414,151.1355896
"2629",2628,"Westgarth Aged Care Facility","121-127 Westgarth Street  ","NORTHCOTE",3070,"VIC","+611300654368","www.sapphirecare.com.au","False","True","False","True","False","False","False","121-127 Westgarth Street NORTHCOTE 3070 VIC",-37.7816585,145.0031886
"2630",2629,"Royal Freemasons Ballarat","508 Kline Street  ","BALLARAT",3350,"VIC","+611300176925","http://www.royalfreemasons.org.au","False","False","False","False","False","False","False","508 Kline Street BALLARAT 3350 VIC",-37.5778014,143.8829268
"2631",2630,"Regis Woodlands","10 SABINA Street  ","WOODLANDS",6018,"WA","+611300998100","http://https://www.regis.com.au/residence/regis-woodlands/","False","False","False","False","False","False","False","10 SABINA Street WOODLANDS 6018 WA",-31.9115069,115.786866
"2632",2631,"Uniting AgeWell Kingsville Community","319 GEELONG Road  ","KINGSVILLE",3012,"VIC","+610396800400","http://www.unitingagewell.org","True","True","False","False","False","False","False","319 GEELONG Road KINGSVILLE 3012 VIC",-37.807507,144.8769729
"2633",2632,"IRT Tarrawanna","74-80 Caldwell Avenue  ","TARRAWANNA",2518,"NSW","+61134478","NaN","False","False","False","False","False","False","False","74-80 Caldwell Avenue TARRAWANNA 2518 NSW",-34.3818243,150.8871297
"2634",2633,"BlueCross Gardenia","87 ARGYLE Avenue  ","CHELSEA",3196,"VIC","+611300133414","http://www.bluecross.com.au/find-a-residence/residence-details/bluecross-gardenia","False","False","False","False","False","False","False","87 ARGYLE Avenue CHELSEA 3196 VIC",-38.0518697,145.1290047
"2635",2634,"Bupa Bexley","741-743 FOREST Road  ","BEXLEY",2207,"NSW","+610295876057","http://www.bupaagedcare.com.au/aged-care-homes/bupa-bexley","False","True","False","True","False","True","False","741-743 FOREST Road BEXLEY 2207 NSW",-33.9615429,151.1141513
"2636",2635,"HammondCare - Leighton Lodge","10 MURRUA Road  ","NORTH TURRAMURRA",2074,"NSW","+611800776112","http://www.hammond.com.au/facilities/leighton-lodge","True","True","False","False","False","False","False","10 MURRUA Road NORTH TURRAMURRA 2074 NSW",-33.6953887,151.1471733
"2637",2636,"Mary Cecelia Hart Court Hostel","82 Williams Road  ","MILLICENT",5280,"SA","+610887334331","http://www.boneham.org","True","True","False","True","True","False","False","82 Williams Road MILLICENT 5280 SA",-37.5984915,140.3524488
"2638",2637,"Villa Maria Catholic Homes Providence","9 GRIFFITH Street  ","MADDINGLEY",3340,"VIC","+611300845526","http://www.vmch.com.au","True","True","False","True","False","False","False","9 GRIFFITH Street MADDINGLEY 3340 VIC",-37.6873592,144.4279136
"2639",2638,"Raffles Aged Care","2 FALCON Way  ","TWEED HEADS SOUTH",2486,"NSW","+610755239400","https://mckenzieacg.com","False","False","False","False","False","False","False","2 FALCON Way TWEED HEADS SOUTH 2486 NSW",-28.198958,153.5358279
"2640",2639,"Southern Cross Care WA : Victoria Park Hostel","1 CROESUS Street  ","KALGOORLIE",6430,"WA","+611300669189","http://www.scrosswa.org.au","True","True","True","True","False","False","False","1 CROESUS Street KALGOORLIE 6430 WA",-30.7410277,121.4747628
"2641",2640,"Northcourt","7 Saunders Street  ","NORTH PARRAMATTA",2151,"NSW","+611800246637","http://www.chomes.com.au","False","False","False","False","False","False","False","7 Saunders Street NORTH PARRAMATTA 2151 NSW",-33.7978653,151.0095227
"2642",2641,"Carinya Lodge Homes","1 CARINYA Crescent  ","KORUMBURRA",3950,"VIC","+610356552125","NaN","False","False","False","False","False","False","False","1 CARINYA Crescent KORUMBURRA 3950 VIC",-38.4377455,145.8114715
"2643",2642,"Bethany","75 WARD Street  ","THE RANGE",4700,"QLD","+610749992700","www.mercycq.com","False","False","False","False","False","False","False","75 WARD Street THE RANGE 4700 QLD",-23.3978565,150.4958334
"2644",2643,"Manilla Multi-Purpose Service"," Court Street  ","MANILLA",2346,"NSW","+610267854000","NaN","False","False","False","False","False","False","False"," Court Street MANILLA 2346 NSW",-30.7482306,150.7255653
"2645",2644,"The Whiddon Group Casino","1 Gitana Street  ","CASINO",2470,"NSW","+611300738388","http://www.whiddon.com.au","False","False","False","False","False","False","False","1 Gitana Street CASINO 2470 NSW",-28.8620213,153.0343734
"2646",2645,"Ark Health Care Sylvania","406 Princes Highway  ","SYLVANIA",2224,"NSW","+610295228581","http://www.arkhc.com","False","False","False","False","False","False","False","406 Princes Highway SYLVANIA 2224 NSW",-34.0229726,151.0902089
"2647",2646,"Uniting Lindsay Gardens Hamilton","137A LINDSAY Street  ","HAMILTON",2303,"NSW","+611800864846","https://uniting.org/our-services/services/uniting-aged-care-home/uniting-lindsay-gardens-hamilton","False","False","False","False","False","False","False","137A LINDSAY Street HAMILTON 2303 NSW",-32.9215311,151.7393345
"2648",2647,"Southern Cross Care St Martha's","3-7 LEISURE Drive  ","BANORA POINT",2486,"NSW","+611800632314","NaN","True","False","True","False","False","False","False","3-7 LEISURE Drive BANORA POINT 2486 NSW",-28.2137977,153.5408975
"2649",2648,"Dorothy Impey Home","317A O'Hea Street  ","PASCOE VALE",3044,"VIC","+610381022400","http://www.dorothyimpeyhome.org.au","False","True","False","False","True","False","False","317A O'Hea Street PASCOE VALE 3044 VIC",-37.7347694,144.9367769
"2650",2649,"AdventCare Whitehorse","163-165 Central Road  ","NUNAWADING",3131,"VIC","+610392592000","NaN","False","False","False","False","False","False","False","163-165 Central Road NUNAWADING 3131 VIC",-37.8246589,145.1674969
"2651",2650,"Glenwood Nursing Home","34 Greenwich Road  ","GREENWICH",2065,"NSW","+610294361707","http://www.hallprior.com.au/glenwood","False","False","False","False","False","False","False","34 Greenwich Road GREENWICH 2065 NSW",-33.8278839,151.1890532
"2652",2651,"Uniting Quong Tart Ashfield","48 Arthur Street  ","ASHFIELD",2131,"NSW","+611800864846","https://uniting.org/our-services/services/uniting-aged-care-home/uniting-quong-tart-ashfield","True","False","False","False","False","False","True","48 Arthur Street ASHFIELD 2131 NSW",-33.8919405,151.1198897
"2653",2652,"Windsor Aged Care Services","26 Palmer Street  ","WINDSOR",4030,"QLD","+610733579099","www.alzheimersonline.org","False","False","False","False","False","False","False","26 Palmer Street WINDSOR 4030 QLD",-27.4292052,153.0316128
"2654",2653,"Uniting Wontama Orange","30-38 BYNG Street  ","ORANGE",2800,"NSW","+611800864846","https://uniting.org/our-services/services/uniting-aged-care-home/uniting-wontama-orange","False","False","False","False","False","False","False","30-38 BYNG Street ORANGE 2800 NSW",-33.2808574,149.0902584
"2655",2654,"ARRCS - Flynn Lodge","446 STUART Highway  ","ALICE SPRINGS",870,"NT","+610889521963","http://www.arrcs.org.au","False","False","False","False","False","False","False","446 STUART Highway ALICE SPRINGS 870 NT",-23.7413651,133.8692186
"2656",2655,"Macedon Ranges Health - Gisborne Oaks","    ","GISBORNE",3437,"VIC","+610354280340","https://www.mrh.org.au","True","True","True","True","True","True","True"," GISBORNE 3437 VIC",-37.49,144.588889
"2657",2656,"Arcare North Shore","2 Main Street  ","BURDELL",4818,"QLD","+611300175014","https://arcare.com.au/residential_cares/arcare-north-shore-townsville/","True","True","False","False","False","False","False","2 Main Street BURDELL 4818 QLD",-19.2548154,146.7028051
"2658",2657,"Home Hill Hostel","127-141 10th Avenue  ","HOME HILL",4806,"QLD","+610747821311","NaN","False","False","False","False","False","False","False","127-141 10th Avenue HOME HILL 4806 QLD",-19.6558677,147.4133336
"2659",2658,"Bundaleer Lodge Nursing Home","100 Holdsworth Road  ","NORTH IPSWICH",4305,"QLD","+610732018772","bundaleerlodge.com","True","True","False","False","False","False","False","100 Holdsworth Road NORTH IPSWICH 4305 QLD",-27.5817793,152.7636545
"2660",2659,"Country Health Connect - Quorn Multi-Purpose Service"," Hospital Road  ","QUORN",5433,"SA","+610886487888","NaN","False","True","True","True","True","True","True"," Hospital Road QUORN 5433 SA",-32.3512353,138.0369947
"2661",2660,"St Vincent's Care Services Mitchelton","60 Church Road  ","MITCHELTON",4053,"QLD","+611800778767","http://www.svcs.org.au","False","False","False","False","False","False","False","60 Church Road MITCHELTON 4053 QLD",-27.406406,152.96759
"2662",2661,"Mountain View Lodge Hostel","28 Jurd Street  ","CESSNOCK",2325,"NSW","+610249933000","www.nccca.com.au","True","True","False","False","False","False","False","28 Jurd Street CESSNOCK 2325 NSW",-32.8263935,151.3474204
"2663",2662,"Dalwallinu MPS"," MYERS Street  ","DALWALLINU",6609,"WA","+610896610200","NaN","False","False","False","False","False","False","False"," MYERS Street DALWALLINU 6609 WA",-30.2764252,116.6555991
"2664",2663,"James Scott - Aminya","8 CAMERON Street  ","SCOTTSDALE",7260,"TAS","+610363529621","http://www.mayshaw.org.au","True","True","False","True","True","False","False","8 CAMERON Street SCOTTSDALE 7260 TAS",-41.1571758,147.5187865
"2665",2664,"Rochester Nursing Home Annexe","1 PASCOE Street  ","ROCHESTER",3561,"VIC","+610354844461","http://www.redhs.com.au","True","True","False","True","False","False","False","1 PASCOE Street ROCHESTER 3561 VIC",-36.3658135,144.6979363
